time_start,time_end,sender_id,receiver_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196
752900,754000,11,6,2230.0,2180.0,4550.0,1330.0,,1020.0,620.0,750.0,-820.0,2210.0,1970.0,1110.0,,,140.0,890.0,140.0,1480.0,1850.0,1540.0,-300.0,-1130.0,,-3210.0,-820.0,,,2300.0,980.0,-460.0,140.0,1510.0,,2150.0,990.0,-750.0,360.0,180.0,2220.0,440.0,,,450.0,1400.0,2290.0,1860.0,810.0,2590.0,-1190.0,1070.0,,150.0,100.0,,,-170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754300,756100,6,12,2410.0,2100.0,4540.0,1630.0,,1090.0,580.0,770.0,-820.0,2340.0,1590.0,1370.0,,,220.0,1130.0,140.0,1530.0,1930.0,1280.0,-200.0,-920.0,,-3070.0,-720.0,,,2280.0,1150.0,-540.0,210.0,1740.0,,1940.0,1240.0,-870.0,530.0,310.0,2430.0,650.0,,,950.0,1780.0,2350.0,1920.0,1110.0,2420.0,-1110.0,1190.0,,280.0,340.0,,,-240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756100,756800,12,7,2430.0,2020.0,4580.0,1610.0,,1080.0,550.0,620.0,-950.0,2320.0,990.0,1430.0,,,530.0,1120.0,-10.0,1640.0,1430.0,990.0,-200.0,-880.0,,-3040.0,-880.0,,,1970.0,1160.0,-710.0,110.0,1570.0,,2140.0,1360.0,-1130.0,670.0,320.0,2830.0,920.0,,,1020.0,1770.0,2140.0,1920.0,1050.0,2300.0,-930.0,1260.0,,250.0,420.0,,,-240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760800,762800,7,11,1770.0,360.0,4050.0,770.0,,-2200.0,-1780.0,-1210.0,-2550.0,1280.0,-2200.0,510.0,,,-1920.0,-920.0,-2590.0,1210.0,0.0,-430.0,-2070.0,-3010.0,,-4590.0,-2890.0,,,320.0,1120.0,-1430.0,10.0,1580.0,,1890.0,1420.0,-1550.0,-100.0,230.0,2890.0,770.0,,,1240.0,1020.0,2060.0,1600.0,910.0,2100.0,-810.0,720.0,,140.0,80.0,,,-740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776500,778300,11,4,-90.0,-340.0,1600.0,-2530.0,,-4700.0,-3690.0,-4100.0,-4520.0,140.0,-5090.0,-1830.0,,,-4390.0,-3820.0,-4970.0,-550.0,-2680.0,-3940.0,-4560.0,-4760.0,,-5110.0,-4600.0,,,-2690.0,1710.0,-220.0,580.0,2700.0,,1440.0,1270.0,-530.0,630.0,650.0,3530.0,960.0,,,870.0,1370.0,2290.0,1360.0,920.0,2360.0,-310.0,1090.0,,140.0,570.0,,,-790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781200,782000,4,6,-290.0,-500.0,2200.0,-2620.0,,-3740.0,-3270.0,-3740.0,-3890.0,120.0,-4600.0,-1230.0,,,-3740.0,-2900.0,-3990.0,-630.0,-2250.0,-2890.0,-4010.0,-3570.0,,-4980.0,-3970.0,,,-2380.0,1860.0,-280.0,320.0,1690.0,,1880.0,1450.0,-790.0,90.0,660.0,3310.0,1140.0,,,550.0,1540.0,2360.0,1270.0,1130.0,2130.0,-500.0,1130.0,,90.0,40.0,,,-700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782700,783500,6,7,-290.0,-610.0,2340.0,-3100.0,,-3660.0,-3390.0,-3840.0,-3970.0,110.0,-4310.0,-1290.0,,,-3880.0,-2880.0,-3860.0,-540.0,-2640.0,-3310.0,-3970.0,-3820.0,,-5020.0,-4110.0,,,-2330.0,1860.0,-410.0,240.0,1110.0,,1750.0,1300.0,-710.0,140.0,670.0,3230.0,1090.0,,,620.0,1530.0,1730.0,1160.0,1050.0,1820.0,-460.0,1130.0,,110.0,230.0,,,-810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783900,785700,7,4,-290.0,-680.0,2420.0,-3780.0,,-3880.0,-3460.0,-4050.0,-4210.0,80.0,-4320.0,-1360.0,,,-3970.0,-3140.0,-4070.0,-410.0,-2810.0,-3640.0,-4160.0,-3780.0,,-5030.0,-4310.0,,,-2370.0,1860.0,-530.0,190.0,900.0,,1520.0,1250.0,-670.0,180.0,630.0,3190.0,1050.0,,,800.0,1360.0,1270.0,1130.0,900.0,1680.0,-360.0,1080.0,,160.0,140.0,,,-880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856000,856900,12,6,1860.0,1620.0,4280.0,820.0,,0.0,-440.0,-320.0,-1500.0,1700.0,840.0,320.0,,,-430.0,-20.0,-1050.0,1430.0,300.0,360.0,-380.0,-1450.0,,-3460.0,-1290.0,,1400.0,,330.0,-2000.0,-10.0,80.0,,1280.0,290.0,-2490.0,-380.0,-610.0,1560.0,190.0,,,-280.0,320.0,1420.0,-1310.0,-810.0,290.0,-2020.0,310.0,,0.0,-670.0,,-220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865500,866600,6,7,410.0,280.0,3150.0,-1460.0,,-2750.0,-3230.0,-3860.0,-3910.0,90.0,-4300.0,-2530.0,,,-3240.0,-2830.0,-3960.0,340.0,-2540.0,-3220.0,-4050.0,-3700.0,,-5020.0,-4120.0,,-1160.0,,1200.0,-1540.0,30.0,1760.0,,1910.0,1290.0,-1050.0,150.0,-40.0,2710.0,180.0,,,1110.0,1530.0,1950.0,-570.0,450.0,1900.0,-620.0,680.0,,200.0,70.0,,-750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
