time_start,time_end,sender_id,receiver_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196
17000,18300,2,6,240.0,860.0,-580.0,3050.0,1650.0,1490.0,,670.0,-70.0,,-3150.0,-250.0,,1470.0,670.0,4850.0,2120.0,-160.0,,1430.0,2210.0,1570.0,,-40.0,1210.0,10.0,1020.0,,-780.0,-150.0,-1690.0,-1500.0,-660.0,880.0,,-40.0,470.0,,-270.0,-860.0,,-1940.0,190.0,-450.0,520.0,-1670.0,,-940.0,-1010.0,20.0,,-610.0,2100.0,540.0,-2590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45900,47500,5,12,780.0,2130.0,3500.0,3640.0,1080.0,3180.0,,3720.0,1200.0,,-1600.0,3060.0,,3630.0,2420.0,4810.0,3510.0,3280.0,,3600.0,3490.0,3540.0,,2030.0,3320.0,2830.0,3420.0,,-390.0,-10.0,-560.0,-1250.0,1190.0,550.0,,550.0,1800.0,,130.0,-750.0,,-1810.0,-220.0,-10.0,320.0,-270.0,,-1400.0,-590.0,-710.0,,800.0,530.0,1270.0,-1710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47500,48900,12,4,850.0,2140.0,3970.0,3970.0,970.0,3410.0,,4190.0,1490.0,,-1700.0,3540.0,,4230.0,2840.0,4900.0,4060.0,3360.0,,3930.0,4020.0,3990.0,,2080.0,3540.0,2810.0,4240.0,,-520.0,-30.0,-260.0,-1190.0,1060.0,210.0,,220.0,1340.0,,90.0,-440.0,,-1390.0,-540.0,0.0,50.0,-370.0,,-1080.0,-340.0,-370.0,,690.0,220.0,1060.0,-1280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83800,84900,5,6,1790.0,2990.0,4600.0,4070.0,5180.0,4990.0,,4220.0,2350.0,,-970.0,3920.0,,3090.0,3800.0,5200.0,4300.0,5030.0,,4100.0,4220.0,4580.0,,4950.0,3220.0,3370.0,4110.0,,-1140.0,-1150.0,-440.0,320.0,-3270.0,-1110.0,,230.0,330.0,,-170.0,650.0,,390.0,-930.0,-30.0,450.0,-730.0,,170.0,460.0,-320.0,,-430.0,630.0,-590.0,-700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84900,86800,6,5,1740.0,2880.0,4610.0,4210.0,4820.0,4900.0,,4570.0,2350.0,,-970.0,4080.0,,3510.0,3870.0,5200.0,4700.0,4810.0,,4320.0,4170.0,4520.0,,4950.0,3570.0,3290.0,3860.0,,-1050.0,-1360.0,-450.0,430.0,-3150.0,-1630.0,,120.0,330.0,,-160.0,460.0,,590.0,-1350.0,-50.0,100.0,-1280.0,,400.0,520.0,-290.0,,-570.0,580.0,-710.0,-850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94300,99100,2,14,370.0,2370.0,2680.0,3560.0,2300.0,3660.0,,3700.0,1600.0,,-1740.0,2540.0,,2620.0,2330.0,4920.0,3070.0,1910.0,,2900.0,3180.0,3500.0,,1770.0,3050.0,2170.0,2350.0,,-580.0,670.0,-310.0,-310.0,-2570.0,-930.0,,260.0,1110.0,,310.0,-340.0,,1040.0,-1970.0,70.0,420.0,-1410.0,,-290.0,-70.0,-530.0,,-790.0,1480.0,1470.0,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117800,118300,9,5,-440.0,-590.0,-1460.0,1840.0,210.0,1380.0,,-1490.0,-430.0,,-3670.0,-1340.0,,1670.0,-30.0,4290.0,1730.0,-960.0,,780.0,1560.0,960.0,,-260.0,1700.0,-930.0,550.0,,1500.0,2470.0,-1210.0,1740.0,2180.0,-270.0,,1680.0,1920.0,,520.0,700.0,,2430.0,1110.0,140.0,1400.0,-2350.0,,930.0,120.0,2150.0,,1790.0,2690.0,2660.0,-990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123200,124200,9,1,-380.0,-240.0,-1420.0,1520.0,-30.0,1200.0,,-1310.0,-320.0,,-3680.0,-1240.0,,810.0,-170.0,4280.0,1690.0,-530.0,,510.0,1390.0,530.0,,-270.0,1100.0,-290.0,1000.0,,1930.0,2700.0,-1130.0,1550.0,1830.0,-340.0,,1640.0,2170.0,,540.0,790.0,,2690.0,2420.0,190.0,1410.0,-1950.0,,960.0,60.0,2130.0,,2160.0,2650.0,2060.0,-1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125200,126600,1,5,170.0,-460.0,-1500.0,1280.0,100.0,1130.0,,-1250.0,-250.0,,-3780.0,-1190.0,,610.0,-520.0,4290.0,1600.0,-530.0,,560.0,1390.0,320.0,,-250.0,920.0,-190.0,1020.0,,2490.0,2200.0,-850.0,1700.0,1950.0,-350.0,,1640.0,2230.0,,500.0,880.0,,2940.0,2950.0,190.0,1630.0,-1940.0,,1310.0,310.0,2420.0,,2270.0,2840.0,2200.0,-910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128200,129500,5,4,510.0,-70.0,-730.0,1310.0,400.0,1570.0,,-880.0,-370.0,,-3460.0,-790.0,,1370.0,-290.0,4290.0,1750.0,-30.0,,420.0,1680.0,820.0,,-60.0,1590.0,30.0,1490.0,,2400.0,1400.0,-1270.0,1570.0,1200.0,-440.0,,1360.0,2140.0,,510.0,700.0,,2550.0,3010.0,110.0,1490.0,-1750.0,,1440.0,330.0,1980.0,,1800.0,2460.0,2390.0,-740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
