time_start,time_end,sender_id,receiver_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196
1967700,1968600,7,9,350.0,90.0,2640.0,-2330.0,,-2990.0,-3170.0,,-3550.0,260.0,-990.0,-940.0,-3770.0,,-2980.0,-2850.0,-3670.0,,-1350.0,-1220.0,-3780.0,-3620.0,0.0,-5070.0,-3870.0,,-3440.0,,1680.0,-970.0,270.0,2030.0,,-1460.0,2050.0,,170.0,570.0,2820.0,610.0,2980.0,,1240.0,1730.0,2250.0,,630.0,-680.0,-520.0,1370.0,1220.0,120.0,140.0,,2570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974100,1976700,2,6,590.0,-970.0,3110.0,-1490.0,,-2760.0,-2960.0,,-3500.0,380.0,-900.0,-1080.0,-2860.0,,-2500.0,-2230.0,-3080.0,,-1960.0,-1380.0,-3130.0,-3360.0,250.0,-4730.0,-3390.0,,-2130.0,,890.0,-1690.0,0.0,660.0,,-2270.0,460.0,,-150.0,60.0,2030.0,-450.0,1740.0,,-670.0,630.0,1040.0,,-780.0,-1370.0,-1010.0,130.0,430.0,-80.0,-300.0,,1830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990000,1991400,4,1,1260.0,830.0,3890.0,420.0,,450.0,-1440.0,,-2540.0,1290.0,930.0,160.0,80.0,,-1360.0,50.0,-1170.0,,-430.0,800.0,-1760.0,-2030.0,910.0,-3960.0,-1730.0,,680.0,,70.0,-1320.0,-10.0,-140.0,,-570.0,-70.0,,500.0,-830.0,1220.0,-220.0,1140.0,,-480.0,-430.0,1740.0,,-660.0,-270.0,-1590.0,550.0,-2470.0,-40.0,-190.0,,1780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991400,1994300,1,3,1660.0,1220.0,4180.0,1240.0,,710.0,-1200.0,,-2180.0,1610.0,1640.0,630.0,380.0,,-840.0,360.0,-840.0,,50.0,960.0,-1390.0,-1720.0,1190.0,-3770.0,-1250.0,,1400.0,,0.0,-1240.0,-20.0,110.0,,-710.0,40.0,,650.0,-660.0,1160.0,160.0,1210.0,,-320.0,-360.0,1670.0,,-690.0,-100.0,-1610.0,610.0,-2300.0,-30.0,-80.0,,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996200,1997600,3,10,2750.0,1730.0,4190.0,1600.0,,10.0,-740.0,,-860.0,3120.0,1560.0,1160.0,160.0,,0.0,450.0,-530.0,,2470.0,1120.0,-560.0,-490.0,1830.0,-3050.0,-550.0,,1530.0,,480.0,-2070.0,-260.0,790.0,,-1660.0,570.0,,1220.0,-1250.0,1910.0,400.0,1640.0,,-400.0,90.0,1680.0,,-400.0,-80.0,-1660.0,710.0,-1690.0,-60.0,-40.0,,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000100,2001300,10,2,2780.0,1820.0,4590.0,1310.0,,-40.0,-370.0,,-470.0,2680.0,1300.0,1830.0,-320.0,,320.0,840.0,-640.0,,2730.0,870.0,-410.0,-410.0,2930.0,-2810.0,-530.0,,1690.0,,980.0,-2270.0,-250.0,710.0,,-2430.0,360.0,,1050.0,-1200.0,2410.0,-220.0,1830.0,,-910.0,140.0,1560.0,,-910.0,-480.0,-1880.0,710.0,-1090.0,-290.0,-290.0,,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002800,2004100,2,6,2080.0,760.0,4360.0,680.0,,-620.0,-960.0,,-1110.0,1960.0,1050.0,870.0,-810.0,,0.0,230.0,-1310.0,,1470.0,100.0,-750.0,-1240.0,1980.0,-3360.0,-1120.0,,1260.0,,690.0,-2410.0,-180.0,830.0,,-3060.0,-610.0,,710.0,-1200.0,2160.0,-420.0,2190.0,,-1910.0,-70.0,1260.0,,-1050.0,-1010.0,-2160.0,300.0,-820.0,-400.0,-660.0,,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005200,2007500,6,7,1290.0,-130.0,4090.0,-40.0,,-1190.0,-2050.0,,-2160.0,1190.0,870.0,250.0,-1840.0,,-1080.0,-540.0,-1820.0,,490.0,-480.0,-1560.0,-2370.0,1230.0,-3980.0,-2240.0,,1010.0,,470.0,-2720.0,-140.0,950.0,,-3130.0,-2140.0,,340.0,-890.0,1800.0,-700.0,2110.0,,-2430.0,-360.0,1020.0,,-1030.0,-1230.0,-2780.0,-40.0,-790.0,-270.0,-1700.0,,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094500,2095900,11,13,1390.0,2200.0,3770.0,870.0,,-1490.0,2060.0,,-1080.0,1660.0,-2460.0,1320.0,-2470.0,,-2310.0,-1360.0,840.0,,610.0,2330.0,-1040.0,2090.0,2360.0,-4370.0,-520.0,,1910.0,,830.0,-390.0,60.0,1210.0,,-700.0,-530.0,,100.0,240.0,1740.0,-510.0,170.0,,800.0,230.0,600.0,,-630.0,-2250.0,2810.0,370.0,180.0,380.0,590.0,,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130800,2132100,12,6,-4110.0,-230.0,2510.0,-4220.0,,-4510.0,-2410.0,,-4140.0,-3470.0,-860.0,-5150.0,-3800.0,,-4610.0,-3440.0,-4130.0,,-4990.0,-3420.0,-4410.0,-4350.0,-4760.0,-5120.0,-4310.0,,-3520.0,,210.0,-120.0,190.0,-540.0,,1240.0,240.0,,0.0,-190.0,1030.0,3250.0,-120.0,,210.0,170.0,160.0,,90.0,-450.0,770.0,-220.0,330.0,30.0,-430.0,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
