time_start,time_end,sender_id,receiver_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196
1200,1500,21,22,-860.0,-780.0,-700.0,-330.0,-1150.0,10.0,,,-1510.0,-1230.0,110.0,-5400.0,-1630.0,,120.0,,1690.0,2840.0,,,0.0,0.0,30.0,5060.0,1340.0,1410.0,2330.0,1120.0,-260.0,430.0,-780.0,1480.0,-1690.0,-1760.0,,,710.0,2150.0,840.0,10.0,-360.0,,-2050.0,,2200.0,-970.0,,,-40.0,-270.0,2190.0,-250.0,-3110.0,-600.0,840.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,3300,22,26,-820.0,-770.0,-670.0,-300.0,-1130.0,20.0,,,-1490.0,-1220.0,230.0,-5420.0,-1600.0,,120.0,,1680.0,2870.0,,,10.0,-20.0,10.0,5040.0,1340.0,1420.0,2380.0,1110.0,-290.0,400.0,-830.0,1480.0,-1650.0,-1760.0,,,700.0,2120.0,750.0,-30.0,-350.0,,-2080.0,,2220.0,-980.0,,,-30.0,-260.0,2220.0,-230.0,-3110.0,-600.0,840.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,5300,26,28,-640.0,-330.0,300.0,320.0,-670.0,840.0,,,-1320.0,-920.0,1420.0,-5250.0,-1300.0,,160.0,,1440.0,3040.0,,,-640.0,-1010.0,-270.0,4880.0,1580.0,1380.0,2810.0,890.0,-380.0,210.0,-490.0,1440.0,-2010.0,-1660.0,,,620.0,2160.0,100.0,-90.0,-470.0,,-2560.0,,2600.0,-1240.0,,,0.0,-180.0,2650.0,-140.0,-3450.0,-630.0,960.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17100,18300,23,26,-2420.0,-2350.0,-1080.0,-1920.0,-3000.0,-840.0,,,-3270.0,-3060.0,630.0,-4820.0,-3260.0,,-1800.0,,-1890.0,550.0,,,-3190.0,-3210.0,-1810.0,3890.0,-40.0,-630.0,1050.0,-680.0,2090.0,1130.0,560.0,2300.0,-1250.0,-1550.0,,,1160.0,2580.0,660.0,210.0,320.0,,-2140.0,,3470.0,90.0,,,1010.0,190.0,3250.0,320.0,-1210.0,2290.0,1500.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21400,23300,26,18,-2060.0,-2080.0,-1060.0,-2230.0,-3010.0,-850.0,,,-3110.0,-3030.0,-850.0,-4830.0,-3090.0,,-2210.0,,-2240.0,1180.0,,,-2870.0,-3060.0,-2110.0,3490.0,0.0,-920.0,720.0,-840.0,1390.0,560.0,1500.0,2550.0,-1180.0,-910.0,,,620.0,2210.0,450.0,-30.0,40.0,,-2290.0,,3260.0,-330.0,,,600.0,-140.0,2980.0,240.0,-1500.0,1550.0,1810.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23300,25400,18,27,-1870.0,-1830.0,-1070.0,-2070.0,-2750.0,-580.0,,,-2770.0,-2840.0,-830.0,-4550.0,-2770.0,,-2160.0,,-1680.0,890.0,,,-2650.0,-2900.0,-2060.0,3610.0,390.0,-1100.0,720.0,-990.0,1020.0,20.0,1270.0,2430.0,-1750.0,-1170.0,,,480.0,1850.0,-60.0,-40.0,-300.0,,-2560.0,,3180.0,-110.0,,,780.0,-500.0,3080.0,-10.0,-2100.0,1390.0,1460.0,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26800,28300,27,18,-1740.0,-1400.0,-570.0,-1640.0,-2570.0,-680.0,,,-2360.0,-2440.0,-750.0,-4330.0,-2410.0,,-2260.0,,-520.0,970.0,,,-2360.0,-2380.0,-2060.0,3600.0,550.0,-1130.0,330.0,-1100.0,1070.0,-510.0,830.0,2490.0,-1690.0,-1530.0,,,720.0,2070.0,-170.0,-50.0,-240.0,,-2970.0,,3020.0,-1070.0,,,1040.0,-880.0,3120.0,110.0,-2210.0,800.0,1000.0,-530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54900,56200,23,25,-1330.0,-1770.0,-850.0,-1310.0,-2610.0,-1760.0,,,-2770.0,-2790.0,700.0,-4670.0,-2810.0,,-2640.0,,-690.0,1000.0,,,-2050.0,-2680.0,-870.0,4140.0,-1010.0,-50.0,690.0,-1680.0,-1080.0,320.0,-50.0,1970.0,-1890.0,-2250.0,,,380.0,1020.0,620.0,-190.0,-550.0,,-2530.0,,1860.0,-500.0,,,-70.0,200.0,-1910.0,-140.0,-2560.0,-440.0,760.0,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58300,61200,25,22,-1910.0,-2120.0,-660.0,-1780.0,-2550.0,-1490.0,,,-3120.0,-2870.0,420.0,-4590.0,-3190.0,,-2510.0,,-1050.0,1010.0,,,-2920.0,-2930.0,-1750.0,3890.0,-1100.0,-80.0,590.0,-1880.0,-1880.0,-120.0,-1370.0,1460.0,-2510.0,-2520.0,,,20.0,670.0,330.0,-250.0,-890.0,,-3420.0,,1580.0,-1190.0,,,-320.0,-620.0,-2060.0,-190.0,-2610.0,-1710.0,440.0,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66500,67500,22,15,-3350.0,-4150.0,-2250.0,-2720.0,-3820.0,-2510.0,,,-4250.0,-4200.0,90.0,-5190.0,-3960.0,,-3310.0,,-1890.0,-480.0,,,-4110.0,-3840.0,-3220.0,3580.0,-1370.0,-1690.0,0.0,-2330.0,-1770.0,-650.0,-960.0,760.0,-2640.0,-2580.0,,,-20.0,260.0,80.0,-220.0,-1720.0,,-3360.0,,1150.0,-1090.0,,,-40.0,-2780.0,-2280.0,-140.0,-2650.0,-1260.0,190.0,-280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
