time_start,time_end,sender_id,receiver_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196
600,1400,26,19,-940.0,-980.0,70.0,-460.0,-1720.0,-20.0,-740.0,,-1460.0,-1880.0,,,-4740.0,-2020.0,10.0,1040.0,,2660.0,0.0,1350.0,30.0,,4820.0,-60.0,2280.0,20.0,,740.0,-110.0,760.0,920.0,1960.0,-1500.0,-1620.0,-660.0,,1650.0,690.0,,,-10.0,-470.0,1520.0,-170.0,,430.0,-30.0,-1680.0,-1690.0,,0.0,-990.0,-120.0,-50.0,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,4400,19,25,-810.0,-1110.0,710.0,-430.0,-1720.0,100.0,-680.0,,-1480.0,-1940.0,,,-4530.0,-1980.0,-460.0,1040.0,,2680.0,70.0,1460.0,50.0,,4820.0,-460.0,2410.0,-190.0,,950.0,-170.0,890.0,690.0,1910.0,-1430.0,-1780.0,-720.0,,1700.0,650.0,,,-20.0,-510.0,1510.0,-120.0,,440.0,-50.0,-1740.0,-1820.0,,0.0,-900.0,-170.0,-50.0,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,5400,25,18,-480.0,-1480.0,1180.0,-20.0,-1490.0,1060.0,-860.0,,-1800.0,-2190.0,,,-4150.0,-1920.0,-1480.0,1050.0,,2830.0,-40.0,2000.0,-270.0,,4820.0,-1340.0,2740.0,-730.0,,1470.0,-170.0,1140.0,250.0,1860.0,-1650.0,-1590.0,-690.0,,1930.0,700.0,,,-30.0,-410.0,1330.0,30.0,,450.0,0.0,-2500.0,-1890.0,,0.0,-560.0,-140.0,340.0,,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13700,15200,28,21,-3020.0,-2330.0,650.0,-1080.0,-3060.0,-850.0,-1950.0,,-2950.0,-2950.0,,,-4840.0,-2930.0,-3070.0,-710.0,,760.0,-1880.0,-200.0,-2010.0,,3760.0,-2660.0,160.0,-3540.0,,-1580.0,-470.0,80.0,250.0,980.0,-950.0,-1080.0,-240.0,,730.0,170.0,,,0.0,-400.0,490.0,-80.0,,0.0,690.0,-1820.0,-940.0,,-130.0,-270.0,-810.0,-390.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200,16400,21,16,-2600.0,-2190.0,340.0,-1210.0,-2740.0,-1440.0,-1760.0,,-2770.0,-2790.0,,,-4680.0,-2790.0,-2610.0,-770.0,,730.0,-2060.0,-480.0,-1730.0,,3740.0,-2570.0,310.0,-3220.0,,-1330.0,-560.0,140.0,470.0,490.0,-1110.0,-870.0,-430.0,,730.0,240.0,,,0.0,-410.0,740.0,-150.0,,270.0,680.0,-1690.0,-930.0,,-120.0,-310.0,-590.0,-410.0,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16400,19900,16,20,-2320.0,-2030.0,200.0,-1010.0,-2530.0,-1590.0,-1390.0,,-2700.0,-2790.0,,,-4680.0,-2740.0,-2410.0,-770.0,,810.0,-2180.0,-580.0,-1750.0,,3720.0,-2610.0,590.0,-2980.0,,-1000.0,-680.0,100.0,380.0,-130.0,-1140.0,-1380.0,-670.0,,850.0,150.0,,,-10.0,-500.0,1080.0,-530.0,,210.0,650.0,-1890.0,-1140.0,,-80.0,-400.0,-750.0,-390.0,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40500,42600,20,25,-2010.0,-1750.0,0.0,-1050.0,-2270.0,-360.0,-1480.0,,-2360.0,-2440.0,,,-4750.0,-2350.0,200.0,-1270.0,,650.0,-1700.0,-560.0,-2060.0,,3690.0,-1670.0,460.0,-2620.0,,-770.0,-2280.0,-850.0,-1410.0,340.0,-2670.0,-2330.0,-1940.0,,270.0,-440.0,,,-190.0,-1490.0,410.0,-1690.0,,-700.0,-1300.0,-2430.0,-2860.0,,-460.0,-2290.0,-2200.0,-590.0,,-1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42600,45100,25,23,-1580.0,-1010.0,750.0,-260.0,-1700.0,980.0,-820.0,,-1600.0,-1630.0,,,-4160.0,-1690.0,470.0,-660.0,,1410.0,-1220.0,180.0,-1370.0,,3870.0,-1450.0,1270.0,-1990.0,,200.0,-1890.0,-460.0,-1050.0,380.0,-2540.0,-1990.0,-1780.0,,740.0,-230.0,,,-300.0,-1260.0,1020.0,-1560.0,,-170.0,-1150.0,-2800.0,-3110.0,,-470.0,-1910.0,-2160.0,-300.0,,-1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50900,51500,21,20,-1030.0,30.0,2630.0,960.0,-50.0,1360.0,140.0,,-920.0,-1320.0,,,-3500.0,-1250.0,770.0,620.0,,2380.0,-190.0,840.0,60.0,,4390.0,-990.0,2310.0,-780.0,,1240.0,-2050.0,80.0,-260.0,940.0,-2740.0,-2300.0,-1820.0,,1220.0,-360.0,,,-400.0,-1250.0,1640.0,-1380.0,,1430.0,800.0,-2860.0,-2860.0,,-670.0,-1980.0,-2110.0,410.0,,-730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93900,94500,28,16,1060.0,3130.0,4010.0,3970.0,990.0,3490.0,3010.0,,1800.0,180.0,,,-2870.0,50.0,4230.0,3630.0,,3990.0,2870.0,4090.0,2390.0,,5000.0,1390.0,4220.0,870.0,,3700.0,450.0,1860.0,510.0,1830.0,-1180.0,-270.0,1600.0,,1700.0,1610.0,,,590.0,460.0,1800.0,1440.0,,1560.0,2540.0,-580.0,-80.0,,320.0,2480.0,350.0,1280.0,,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
